file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\SerializeClassChecker.java,org.apache.dubbo.common.utils.SerializeClassChecker,class,8,10,2,8,23,1,0,24,4,0.68888897,0.33333334,0.33333334,5,2,2,2,1,0,3,0,0,0,9,2,0,9,0,0,8,0,13,87,3,3,6,1,0,15,4,22,3,17,3,0,0,0,91,1,2
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\common\utils\UrlUtils.java,com.alibaba.dubbo.common.utils.UrlUtils,class,2,2,0,2,19,1,0,26,171,0.0,0.0,0.0,19,19,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,60,19,0,0,0,0,0,0,1,0,3,0,0,0,2,41,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\EchoServiceImpl.java,org.apache.dubbo.config.bootstrap.EchoServiceImpl,class,2,7,5,2,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,16,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\AsyncMethodInfo.java,org.apache.dubbo.rpc.model.AsyncMethodInfo,class,0,2,2,0,12,1,0,0,54,0.8333333,0.09090909,0.09090909,12,0,12,0,0,0,12,0,0,0,6,0,0,6,0,0,0,0,0,44,6,0,0,0,0,0,0,6,0,6,0,0,0,0,13,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\TripleService.java,org.apache.dubbo.demo.TripleService,interface,0,1,1,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-test\dubbo-test-spring\src\main\java\org\apache\dubbo\test\spring\SpringJavaConfigBeanTest.java,org.apache.dubbo.test.spring.SpringJavaConfigBeanTest$TestConfiguration,innerclass,7,7,0,7,4,1,0,7,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,6,3,4,0,4,0,0,0,0,31,8,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\test\java\org\apache\dubbo\rpc\protocol\dubbo\support\Person.java,org.apache.dubbo.rpc.protocol.dubbo.support.Person,class,0,2,2,0,4,1,0,0,2,0.6666667,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,1,0,0,17,2,0,0,0,0,0,1,3,0,3,0,0,0,0,15,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-processor\src\main\java\org\apache\dubbo\metadata\annotation\processing\util\AnnotationUtils.java,org.apache.dubbo.metadata.annotation.processing.util.AnnotationUtils,interface,3,10,7,3,48,1,0,62,325,0.0,0.0,0.0,26,26,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,48,121,26,2,13,1,0,1,2,21,0,21,6,0,0,4,66,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\MethodComparator.java,org.apache.dubbo.common.utils.MethodComparator,class,1,2,1,1,7,1,0,6,1,1.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,27,2,1,3,0,0,0,6,9,1,7,4,0,0,0,37,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-filter\dubbo-filter-cache\src\main\java\org\apache\dubbo\cache\support\jcache\JCache.java,org.apache.dubbo.cache.support.jcache.JCache,class,7,9,2,7,6,1,0,17,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,27,1,0,1,1,0,5,2,10,2,8,2,0,0,0,52,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-netty4\src\main\java\org\apache\dubbo\remoting\transport\netty4\NettyCodecAdapter.java,org.apache.dubbo.remoting.transport.netty4.NettyCodecAdapter$InternalDecoder,innerclass,6,6,0,6,5,2,0,6,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,0,1,3,0,0,1,0,4,0,4,3,0,0,0,28,2,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\compiler\support\HelloService.java,org.apache.dubbo.common.compiler.support.HelloService,interface,0,4,4,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-multiple\src\test\java\org\apache\dubbo\registry\multiple\MultipleRegistry2S2RTest.java,org.apache.dubbo.registry.multiple.MultipleRegistry2S2RTest,class,11,11,0,11,4,1,0,29,0,0.5555556,1.0,1.0,4,1,4,0,0,0,4,0,0,0,8,8,0,8,0,0,2,0,18,100,0,0,0,0,0,22,25,22,5,21,0,2,0,0,57,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext2\Ext2.java,org.apache.dubbo.common.extension.ext2.Ext2,interface,4,9,5,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\integration\RegistryProtocol.java,org.apache.dubbo.registry.integration.RegistryProtocol$OverrideListener,innerclass,8,8,0,8,16,1,0,29,0,0.5,1.0,1.0,4,0,3,1,0,0,3,0,0,2,3,0,0,3,0,0,2,0,3,63,3,1,3,0,1,7,0,17,3,13,2,0,0,0,80,2,4
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-metadata\dubbo-metadata-api\src\test\java\org\apache\dubbo\metadata\report\identifier\KeyTypeEnumTest.java,org.apache.dubbo.metadata.report.identifier.KeyTypeEnumTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-plugin\dubbo-auth\src\main\java\org\apache\dubbo\auth\spi\Authenticator.java,org.apache.dubbo.auth.spi.Authenticator,interface,3,6,3,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\annotation\ReferenceAnnotationBeanPostProcessorTest.java,org.apache.dubbo.config.spring.beans.factory.annotation.ReferenceAnnotationBeanPostProcessorTest$AncestorBean,innerclass,4,4,0,4,3,1,0,0,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,13,2,0,0,0,0,3,0,1,0,2,0,0,0,0,12,10,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\cache\CacheServiceImpl.java,org.apache.dubbo.config.cache.CacheServiceImpl,class,1,2,1,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,1,0,0,0,0,2,0,1,1,1,0,0,0,0,9,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\config\YamlPropertySourceFactoryTest.java,org.apache.dubbo.config.spring.beans.factory.config.YamlPropertySourceFactoryTest,class,12,13,1,12,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,7,0,0,7,0,0,0,0,0,17,0,0,0,0,0,14,0,0,0,7,0,0,0,0,37,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\client\metadata\MetadataServiceURLBuilder.java,org.apache.dubbo.registry.client.metadata.MetadataServiceURLBuilder,interface,3,7,4,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\test\java\org\apache\dubbo\registry\client\metadata\ProtocolPortsMetadataCustomizerTest.java,org.apache.dubbo.registry.client.metadata.ProtocolPortsMetadataCustomizerTest$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-triple\src\main\java\org\apache\dubbo\rpc\protocol\tri\command\CancelQueueCommand.java,org.apache.dubbo.rpc.protocol.tri.command.CancelQueueCommand,class,5,6,1,5,2,2,0,1,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\config\PropertiesConfiguration.java,org.apache.dubbo.common.config.PropertiesConfiguration,class,3,6,3,3,8,1,0,6,0,0.4375,0.78571427,1.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,1,0,0,29,4,0,0,0,0,0,0,3,0,2,0,0,0,0,19,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\main\java\org\apache\dubbo\config\bootstrap\builders\ModuleBuilder.java,org.apache.dubbo.config.bootstrap.builders.ModuleBuilder,class,5,7,2,5,12,2,0,11,27,0.78571427,0.2,0.8,10,0,9,0,1,0,10,0,0,0,7,0,0,7,0,0,0,0,0,62,10,0,2,0,0,0,0,9,0,8,1,0,0,0,27,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\proxy\InvokerInvocationHandler.java,org.apache.dubbo.rpc.proxy.InvokerInvocationHandler,class,11,15,4,11,15,1,0,42,0,0.1,1.0,1.0,2,0,2,0,0,0,2,0,0,0,5,1,0,5,0,0,2,0,2,77,7,1,4,1,3,13,6,17,8,15,4,0,0,0,57,1,1
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\bytecode\WrapperTest.java,org.apache.dubbo.common.bytecode.WrapperTest$I0,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-grpc\src\main\java\org\apache\dubbo\rpc\protocol\grpc\ReferenceCountManagedChannel.java,org.apache.dubbo.rpc.protocol.grpc.ReferenceCountManagedChannel,class,7,10,3,7,10,2,0,9,0,0.5,0.6111111,0.7777778,9,0,9,0,0,0,9,0,0,0,2,0,0,2,0,0,1,0,0,34,9,0,0,0,0,0,2,2,0,2,1,0,0,0,43,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\bytecode\WrapperTest.java,org.apache.dubbo.common.bytecode.WrapperTest$I1,interface,1,1,0,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\AsyncContextImpl.java,org.apache.dubbo.rpc.AsyncContextImpl,class,4,7,3,4,14,1,0,12,14,0.7291667,0.25,0.32142857,8,0,8,0,0,0,8,0,0,0,6,0,0,6,0,0,4,0,7,53,3,0,2,0,0,1,0,7,0,7,2,0,0,0,44,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-api\src\main\java\org\apache\dubbo\remoting\exchange\support\ExchangeServerDelegate.java,org.apache.dubbo.remoting.exchange.support.ExchangeServerDelegate,class,10,11,1,10,20,1,0,20,0,0.1,0.80526316,0.80526316,20,0,20,0,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,62,10,0,0,0,0,0,0,1,0,1,0,0,0,0,34,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-registry\dubbo-registry-api\src\main\java\org\apache\dubbo\registry\support\DefaultProviderFirstParams.java,org.apache.dubbo.registry.support.DefaultProviderFirstParams,class,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,11,1,0,0,0,0,0,0,1,0,1,0,1,0,0,10,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-dubbo\src\test\java\org\apache\dubbo\rpc\protocol\dubbo\ReferenceCountExchangeClientTest.java,org.apache.dubbo.rpc.protocol.dubbo.ReferenceCountExchangeClientTest$HelloServiceImpl,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\bytecode\WrapperTest.java,org.apache.dubbo.common.bytecode.WrapperTest$I2,interface,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\boot\conditional1\XmlReferenceBeanConditionalTest.java,org.apache.dubbo.config.spring.boot.conditional1.XmlReferenceBeanConditionalTest$ConsumerConfiguration2,innerclass,6,6,0,6,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,1,0,0,1,0,0,5,9,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\propertyconfigurer\consumer2\PropertySourcesConfigurerTest.java,org.apache.dubbo.config.spring.propertyconfigurer.consumer2.PropertySourcesConfigurerTest$ConsumerConfiguration,innerclass,7,7,0,7,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,22,8,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\NacosDubboServiceProviderBootstrap.java,org.apache.dubbo.config.bootstrap.NacosDubboServiceProviderBootstrap,class,6,6,0,6,1,1,0,16,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,11,2,1,0,6,0,0,0,5,29,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\MockProviderRpcExceptionTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.MockProviderRpcExceptionTest$Anonymous1,anonymous,5,5,0,5,2,1,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,2,1,0,0,0,1,0,0,0,13,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\config\InmemoryConfiguration.java,org.apache.dubbo.common.config.InmemoryConfiguration,class,2,6,4,2,10,1,0,4,8,0.625,0.35714287,0.35714287,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,0,0,0,31,2,0,2,0,0,0,0,3,0,2,1,0,0,0,30,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\CollectionUtilsTest.java,org.apache.dubbo.common.utils.CollectionUtilsTest,class,1,1,0,1,18,1,0,36,120,0.0,0.0,0.0,16,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,135,0,1,1,0,1,109,14,20,0,16,2,0,0,3,48,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\wrapper\MockProviderRpcExceptionTest.java,org.apache.dubbo.rpc.cluster.support.wrapper.MockProviderRpcExceptionTest$HelloRpcService,innerclass,3,3,0,3,10,1,0,3,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,32,8,0,0,0,0,9,3,0,0,0,0,0,0,0,20,9,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-test\dubbo-test-check\src\main\java\org\apache\dubbo\test\check\registrycenter\config\ZookeeperConfig.java,org.apache.dubbo.test.check.registrycenter.config.ZookeeperConfig,class,2,4,2,2,14,1,0,5,22,0.8958333,0.083333336,0.083333336,8,0,8,0,0,0,9,0,0,0,12,12,2,10,0,0,12,0,14,68,8,0,3,2,0,9,12,22,0,16,2,0,0,0,74,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-remoting\dubbo-remoting-netty\src\test\java\org\apache\dubbo\remoting\transport\netty\ClientsTest.java,org.apache.dubbo.remoting.transport.netty.ClientsTest,class,4,4,0,4,5,1,0,10,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,4,0,3,0,3,1,0,0,2,19,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\DubboServiceConsumerBootstrap.java,org.apache.dubbo.config.bootstrap.DubboServiceConsumerBootstrap,class,6,6,0,6,2,1,0,18,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,0,9,4,3,1,7,1,0,0,4,25,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\loadbalance\AbstractLoadBalanceTest.java,org.apache.dubbo.rpc.cluster.loadbalance.AbstractLoadBalanceTest,class,6,6,0,6,2,1,0,11,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,35,0,0,0,0,0,16,13,15,6,11,0,1,0,0,33,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\single\SingleRegistryCenterDubboProtocolIntegrationTest.java,org.apache.dubbo.config.integration.single.SingleRegistryCenterDubboProtocolIntegrationTest,class,27,28,1,27,11,1,0,79,0,0.65432096,0.6666667,1.0,9,0,3,6,0,0,3,0,0,0,9,4,0,9,0,0,1,0,0,131,2,1,0,0,1,8,14,26,3,20,2,0,0,0,149,1,2
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-filter\dubbo-filter-cache\src\main\java\org\apache\dubbo\cache\support\threadlocal\ThreadLocalCacheFactory.java,org.apache.dubbo.cache.support.threadlocal.ThreadLocalCacheFactory,class,4,6,2,4,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-filter\dubbo-filter-validation\src\main\java\org\apache\dubbo\validation\support\jvalidation\JValidatorNew.java,org.apache.dubbo.validation.support.jvalidation.JValidatorNew,class,32,34,2,32,62,1,0,91,11,0.675,1.0,1.0,10,6,2,8,0,0,2,0,0,0,4,1,0,4,0,0,4,0,15,234,12,12,11,5,15,16,11,50,7,44,8,0,0,0,107,1,2
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\router\mesh\route\MeshRuleRouterTest.java,org.apache.dubbo.rpc.cluster.router.mesh.route.MeshRuleRouterTest,class,20,21,1,20,14,1,0,49,0,0.7361111,0.73333335,1.0,8,0,6,2,0,0,6,0,0,0,9,4,0,9,0,0,4,0,10,175,2,3,0,0,1,165,38,45,7,40,2,1,0,0,85,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\threadpool\support\AbortPolicyWithReportTest.java,org.apache.dubbo.common.threadpool.support.AbortPolicyWithReportTest,class,6,7,1,6,9,1,0,16,10,0.0,0.0,0.0,5,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,71,2,0,0,3,0,14,6,13,3,13,1,2,1,1,79,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-demo\dubbo-demo-triple\src\main\java\org\apache\dubbo\demo\provider\ApiWrapperProvider.java,org.apache.dubbo.demo.provider.ApiWrapperProvider,class,7,7,0,7,1,1,0,9,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,1,2,0,2,0,0,0,0,23,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\io\UnsafeByteArrayOutputStream.java,org.apache.dubbo.common.io.UnsafeByteArrayOutputStream,class,2,3,1,2,21,2,0,5,0,0.2916667,0.6515151,0.6818182,12,0,12,0,0,0,12,0,0,0,2,0,0,0,2,0,0,0,7,58,6,0,1,0,7,1,14,9,7,4,1,0,0,0,33,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-test\dubbo-test-check\src\main\java\org\apache\dubbo\test\check\DubboTestChecker.java,org.apache.dubbo.test.check.DubboTestChecker,class,9,10,1,9,38,1,0,59,36,0.8508773,0.14285715,0.14285715,12,1,8,4,0,0,8,0,0,0,19,8,0,19,0,0,8,0,10,184,6,4,6,3,0,45,2,40,10,39,2,0,0,3,141,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\RpcContext.java,com.alibaba.dubbo.rpc.RpcContext$Anonymous2,anonymous,2,2,0,2,5,1,0,2,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\RpcContext.java,com.alibaba.dubbo.rpc.RpcContext$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-test\dubbo-test-check\src\main\java\org\apache\dubbo\test\check\registrycenter\initializer\DownloadZookeeperInitializer.java,org.apache.dubbo.test.check.registrycenter.initializer.DownloadZookeeperInitializer$Anonymous1,anonymous,1,1,0,1,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,0,0,2,0,0,0,0,0,15,-1,2
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-spring-boot\dubbo-spring-boot-compatible\actuator\src\main\java\org\apache\dubbo\spring\boot\actuate\endpoint\metadata\DubboConfigsMetadata.java,org.apache.dubbo.spring.boot.actuate.endpoint.metadata.DubboConfigsMetadata,class,14,18,4,14,3,2,0,9,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,7,0,7,1,0,0,0,23,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\AnnotationUtilsTest.java,org.apache.dubbo.common.utils.AnnotationUtilsTest,class,15,16,1,15,24,4,0,45,136,0.0,0.0,0.0,17,0,16,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,206,0,1,0,0,8,48,23,44,1,35,2,0,3,6,75,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\beans\InstantiationStrategyTest.java,org.apache.dubbo.common.beans.InstantiationStrategyTest,class,9,9,0,9,2,1,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,26,0,0,0,1,0,2,0,6,0,6,1,1,0,0,28,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\convert\multiple\StringToQueueConverterTest.java,org.apache.dubbo.common.convert.multiple.StringToQueueConverterTest,class,4,4,0,4,5,1,0,12,0,0.0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,44,0,0,0,0,0,3,5,4,1,3,0,0,0,0,25,1,0
C:\Users\My-Pc\Documents\Project\Repo\dubbo\dubbo-rpc\dubbo-rpc-api\src\main\java\org\apache\dubbo\rpc\protocol\ProtocolListenerWrapper.java,org.apache.dubbo.rpc.protocol.ProtocolListenerWrapper,class,11,11,0,11,10,1,0,13,0,0.0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,2,34,6,0,1,0,0,1,1,3,0,2,1,0,0,0,32,1,0
